Date,Input_Hoa_Binh,Yen_Bai,Vu_Quang,Evaporation,Demand,H_Up (m),Energy_demand,Qtu_(m3/s),Qbot_(m3/s),Qspill_(m3/s),Q_Sơn Tây,Q_Hà Nội,H Hà Nội
2078-05-09,486.64,331.49,473.19,0.01,233.0,96.13,27380.53,1595.45,0.0,0.0,2000.78,1678.23,274.98
2078-05-10,448.39,301.66,520.53,0.01,252.0,92.0,25995.81,1541.45,0.0,0.0,2337.33,1771.95,303.36
2078-05-11,353.5,331.62,583.87,0.01,252.0,94.15,23905.52,1423.91,0.0,0.0,2125.82,1326.24,303.91
2078-05-12,524.23,200.39,549.37,0.01,252.0,91.09,24128.84,1454.45,0.0,0.0,1978.47,1475.74,297.54
2078-05-13,404.61,309.22,484.46,0.01,252.0,91.3,23672.95,1433.18,0.0,0.0,2538.73,1679.2,300.78
2078-05-14,657.68,411.18,722.83,0.01,252.0,94.76,24924.29,1519.18,0.0,0.0,2627.84,1935.09,260.13
2078-05-15,493.76,620.11,1535.39,0.01,252.0,91.16,23555.14,1443.64,0.0,0.0,2657.85,1863.26,304.36
2078-05-16,968.12,288.83,1206.41,0.01,252.0,91.39,25345.14,1560.09,0.0,0.0,1717.73,1793.92,344.19
2078-05-17,637.93,366.27,1237.8,0.01,252.0,91.97,26044.73,1614.45,0.0,0.0,3007.78,2076.14,360.47
2078-05-18,786.1,407.16,671.34,0.01,252.0,91.02,26523.96,1647.45,0.0,0.0,3639.64,2772.82,322.45
2078-05-19,1220.58,223.55,548.3,0.01,252.0,90.11,27858.4,1741.82,0.0,0.0,2590.95,2088.04,423.33
2078-05-20,828.85,582.89,683.24,0.01,252.0,90.28,27977.17,1754.91,0.0,0.0,3576.7,2113.1,342.63
2078-05-21,1348.08,471.68,674.88,0.01,393.0,93.63,27481.71,1729.82,0.0,0.0,3460.88,2217.39,429.27
2078-05-22,1411.12,545.9,770.67,0.01,393.0,89.25,27963.93,1757.73,0.0,0.0,3652.8,1991.09,400.72
2078-05-23,521.96,472.71,458.38,0.01,393.0,89.31,26451.51,1668.27,0.0,0.0,3275.3,2320.38,349.53
2078-05-24,874.36,576.97,919.58,0.01,393.0,90.42,26452.2,1678.82,0.0,0.0,2732.46,2622.99,435.46
2078-05-25,972.03,516.31,778.98,0.01,393.0,90.15,23458.33,1488.73,0.0,0.0,3486.52,2218.63,310.1
2078-05-26,1226.78,350.6,736.8,0.01,393.0,90.13,22200.68,1414.45,0.0,0.0,3076.01,2107.54,399.65
2078-05-27,669.46,338.23,583.02,0.01,393.0,89.14,23031.51,1467.73,0.0,0.0,3015.41,2075.01,399.11
2078-05-28,615.42,370.96,458.31,0.01,393.0,86.06,24497.15,1559.36,0.0,0.0,2553.16,1661.32,323.23
2078-05-29,1113.98,317.07,859.51,0.01,393.0,90.24,23901.63,1525.18,0.0,0.0,2804.6,2291.72,398.11
2078-05-30,1105.42,617.03,779.49,0.01,393.0,85.92,24704.74,1577.27,0.0,0.0,2756.97,2158.9,349.82
2078-05-31,1077.18,618.79,611.37,0.01,872.0,87.92,24707.48,1581.09,0.0,0.0,3122.57,2208.76,380.01
