Date,Input_Hoa_Binh,Yen_Bai,Vu_Quang,Evaporation,Demand,H_Up (m),Energy_demand,Qtu_(m3/s),Qbot_(m3/s),Qspill_(m3/s),Q_Sơn Tây,Q_Hà Nội,H Hà Nội
2078-05-09,608.3,414.37,591.49,0.01,233.0,105.74,27380.53,1595.45,0.0,0.0,2000.78,1678.23,274.98
2078-05-10,560.49,377.07,650.66,0.01,252.0,101.2,25995.81,1541.45,0.0,0.0,2337.33,1771.95,303.36
2078-05-11,441.88,414.53,729.84,0.01,252.0,103.56,23905.52,1423.91,0.0,0.0,2125.82,1326.24,303.91
2078-05-12,655.28,250.48,686.71,0.01,252.0,100.2,24128.84,1454.45,0.0,0.0,1978.47,1475.74,297.54
2078-05-13,505.76,386.52,605.58,0.01,252.0,100.44,23672.95,1433.18,0.0,0.0,2538.73,1679.2,300.78
2078-05-14,822.1,513.98,903.54,0.01,252.0,104.23,24924.29,1519.18,0.0,0.0,2627.84,1935.09,260.13
2078-05-15,617.21,775.14,1919.23,0.01,252.0,100.27,23555.14,1443.64,0.0,0.0,2657.85,1863.26,304.36
2078-05-16,1210.15,361.04,1508.01,0.01,252.0,100.53,25345.14,1560.09,0.0,0.0,1717.73,1793.92,344.19
2078-05-17,797.42,457.84,1547.25,0.01,252.0,101.17,26044.73,1614.45,0.0,0.0,3007.78,2076.14,360.47
2078-05-18,982.63,508.95,839.17,0.01,252.0,100.13,26523.96,1647.45,0.0,0.0,3639.64,2772.82,322.45
2078-05-19,1525.72,279.44,685.37,0.01,252.0,99.13,27858.4,1741.82,0.0,0.0,2590.95,2088.04,423.33
2078-05-20,1036.06,728.61,854.05,0.01,252.0,99.31,27977.17,1754.91,0.0,0.0,3576.7,2113.1,342.63
2078-05-21,1685.1,589.6,843.61,0.01,393.0,102.99,27481.71,1729.82,0.0,0.0,3460.88,2217.39,429.27
2078-05-22,1763.91,682.38,963.34,0.01,393.0,98.17,27963.93,1757.73,0.0,0.0,3652.8,1991.09,400.72
2078-05-23,652.45,590.88,572.98,0.01,393.0,98.24,26451.51,1668.27,0.0,0.0,3275.3,2320.38,349.53
2078-05-24,1092.95,721.21,1149.47,0.01,393.0,99.47,26452.2,1678.82,0.0,0.0,2732.46,2622.99,435.46
2078-05-25,1215.04,645.39,973.73,0.01,393.0,99.17,23458.33,1488.73,0.0,0.0,3486.52,2218.63,310.1
2078-05-26,1533.47,438.25,921.0,0.01,393.0,99.15,22200.68,1414.45,0.0,0.0,3076.01,2107.54,399.65
2078-05-27,836.82,422.79,728.77,0.01,393.0,98.05,23031.51,1467.73,0.0,0.0,3015.41,2075.01,399.11
2078-05-28,769.27,463.71,572.88,0.01,393.0,94.66,24497.15,1559.36,0.0,0.0,2553.16,1661.32,323.23
2078-05-29,1392.48,396.34,1074.38,0.01,393.0,99.27,23901.63,1525.18,0.0,0.0,2804.6,2291.72,398.11
2078-05-30,1381.78,771.29,974.36,0.01,393.0,94.52,24704.74,1577.27,0.0,0.0,2756.97,2158.9,349.82
2078-05-31,1346.47,773.49,764.21,0.01,872.0,96.71,24707.48,1581.09,0.0,0.0,3122.57,2208.76,380.01
