Date,Input_Hoa_Binh,Yen_Bai,Vu_Quang,Evaporation,Demand,H_Up (m),Energy_demand,Qtu_(m3/s),Qbot_(m3/s),Qspill_(m3/s),Q_Sơn Tây,Q_Hà Nội,H Hà Nội
2078-05-09,517.06,352.21,502.76,0.01,233.0,81.71,27380.53,1595.45,0.0,0.0,2000.78,1678.23,274.98
2078-05-10,476.41,320.51,553.06,0.01,252.0,78.2,25995.81,1541.45,0.0,0.0,2337.33,1771.95,303.36
2078-05-11,375.6,352.35,620.36,0.01,252.0,80.03,23905.52,1423.91,0.0,0.0,2125.82,1326.24,303.91
2078-05-12,556.99,212.91,583.71,0.01,252.0,77.43,24128.84,1454.45,0.0,0.0,1978.47,1475.74,297.54
2078-05-13,429.89,328.54,514.74,0.01,252.0,77.61,23672.95,1433.18,0.0,0.0,2538.73,1679.2,300.78
2078-05-14,698.79,436.88,768.01,0.01,252.0,80.54,24924.29,1519.18,0.0,0.0,2627.84,1935.09,260.13
2078-05-15,524.62,658.87,1631.35,0.01,252.0,77.48,23555.14,1443.64,0.0,0.0,2657.85,1863.26,304.36
2078-05-16,1028.63,306.89,1281.81,0.01,252.0,77.68,25345.14,1560.09,0.0,0.0,1717.73,1793.92,344.19
2078-05-17,677.8,389.17,1315.16,0.01,252.0,78.18,26044.73,1614.45,0.0,0.0,3007.78,2076.14,360.47
2078-05-18,835.23,432.61,713.3,0.01,252.0,77.37,26523.96,1647.45,0.0,0.0,3639.64,2772.82,322.45
2078-05-19,1296.86,237.52,582.57,0.01,252.0,76.6,27858.4,1741.82,0.0,0.0,2590.95,2088.04,423.33
2078-05-20,880.65,619.32,725.94,0.01,252.0,76.74,27977.17,1754.91,0.0,0.0,3576.7,2113.1,342.63
2078-05-21,1432.34,501.16,717.06,0.01,393.0,79.58,27481.71,1729.82,0.0,0.0,3460.88,2217.39,429.27
2078-05-22,1499.32,580.02,818.84,0.01,393.0,75.86,27963.93,1757.73,0.0,0.0,3652.8,1991.09,400.72
2078-05-23,554.58,502.25,487.03,0.01,393.0,75.92,26451.51,1668.27,0.0,0.0,3275.3,2320.38,349.53
2078-05-24,929.01,613.03,977.05,0.01,393.0,76.86,26452.2,1678.82,0.0,0.0,2732.46,2622.99,435.46
2078-05-25,1032.79,548.58,827.67,0.01,393.0,76.63,23458.33,1488.73,0.0,0.0,3486.52,2218.63,310.1
2078-05-26,1303.45,372.51,782.85,0.01,393.0,76.61,22200.68,1414.45,0.0,0.0,3076.01,2107.54,399.65
2078-05-27,711.3,359.37,619.46,0.01,393.0,75.77,23031.51,1467.73,0.0,0.0,3015.41,2075.01,399.11
2078-05-28,653.88,394.15,486.95,0.01,393.0,73.15,24497.15,1559.36,0.0,0.0,2553.16,1661.32,323.23
2078-05-29,1183.61,336.89,913.22,0.01,393.0,76.71,23901.63,1525.18,0.0,0.0,2804.6,2291.72,398.11
2078-05-30,1174.51,655.59,828.21,0.01,393.0,73.04,24704.74,1577.27,0.0,0.0,2756.97,2158.9,349.82
2078-05-31,1144.5,657.47,649.58,0.01,872.0,74.73,24707.48,1581.09,0.0,0.0,3122.57,2208.76,380.01
