Date,Input_Hoa_Binh,Yen_Bai,Vu_Quang,Evaporation,Demand,H_Up (m),Energy_demand,Qtu_(m3/s),Qbot_(m3/s),Qspill_(m3/s),Q_Sơn Tây,Q_Hà Nội,H Hà Nội
2078-05-09,699.55,476.52,680.21,0.01,267.95,96.13,27380.53,1595.45,0.0,0.0,2000.78,1678.23,274.98
2078-05-10,644.56,433.63,748.26,0.01,289.8,92.0,25995.81,1541.45,0.0,0.0,2337.33,1771.95,303.36
2078-05-11,508.16,476.71,839.31,0.01,289.8,94.15,23905.52,1423.91,0.0,0.0,2125.82,1326.24,303.91
2078-05-12,753.57,288.05,789.72,0.01,289.8,91.09,24128.84,1454.45,0.0,0.0,1978.47,1475.74,297.54
2078-05-13,581.62,444.5,696.41,0.01,289.8,91.3,23672.95,1433.18,0.0,0.0,2538.73,1679.2,300.78
2078-05-14,945.42,591.07,1039.07,0.01,289.8,94.76,24924.29,1519.18,0.0,0.0,2627.84,1935.09,260.13
2078-05-15,709.79,891.41,2207.12,0.01,289.8,91.16,23555.14,1443.64,0.0,0.0,2657.85,1863.26,304.36
2078-05-16,1391.68,415.2,1734.21,0.01,289.8,91.39,25345.14,1560.09,0.0,0.0,1717.73,1793.92,344.19
2078-05-17,917.03,526.52,1779.34,0.01,289.8,91.97,26044.73,1614.45,0.0,0.0,3007.78,2076.14,360.47
2078-05-18,1130.02,585.29,965.05,0.01,289.8,91.02,26523.96,1647.45,0.0,0.0,3639.64,2772.82,322.45
2078-05-19,1754.58,321.35,788.18,0.01,289.8,90.11,27858.4,1741.82,0.0,0.0,2590.95,2088.04,423.33
2078-05-20,1191.47,837.9,982.16,0.01,289.8,90.28,27977.17,1754.91,0.0,0.0,3576.7,2113.1,342.63
2078-05-21,1937.87,678.04,970.15,0.01,451.95,93.63,27481.71,1729.82,0.0,0.0,3460.88,2217.39,429.27
2078-05-22,2028.49,784.73,1107.84,0.01,451.95,89.25,27963.93,1757.73,0.0,0.0,3652.8,1991.09,400.72
2078-05-23,750.31,679.52,658.92,0.01,451.95,89.31,26451.51,1668.27,0.0,0.0,3275.3,2320.38,349.53
2078-05-24,1256.89,829.4,1321.89,0.01,451.95,90.42,26452.2,1678.82,0.0,0.0,2732.46,2622.99,435.46
2078-05-25,1397.3,742.2,1119.79,0.01,451.95,90.15,23458.33,1488.73,0.0,0.0,3486.52,2218.63,310.1
2078-05-26,1763.49,503.99,1059.16,0.01,451.95,90.13,22200.68,1414.45,0.0,0.0,3076.01,2107.54,399.65
2078-05-27,962.35,486.21,838.09,0.01,451.95,89.14,23031.51,1467.73,0.0,0.0,3015.41,2075.01,399.11
2078-05-28,884.66,533.26,658.82,0.01,451.95,86.06,24497.15,1559.36,0.0,0.0,2553.16,1661.32,323.23
2078-05-29,1601.35,455.79,1235.54,0.01,451.95,90.24,23901.63,1525.18,0.0,0.0,2804.6,2291.72,398.11
2078-05-30,1589.05,886.98,1120.52,0.01,451.95,85.92,24704.74,1577.27,0.0,0.0,2756.97,2158.9,349.82
2078-05-31,1548.45,889.51,878.84,0.01,1002.8,87.92,24707.48,1581.09,0.0,0.0,3122.57,2208.76,380.01
